Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
09/02/2016;16.780,00;16.860,00;16.880,00;16.680,00;716,63K;1,08%
08/02/2016;16.600,00;16.400,00;16.760,00;16.100,00;62,48K;0,97%
07/02/2016;16.440,00;16.780,00;16.780,00;16.440,00;106,35K;-0,36%
06/02/2016;16.500,00;16.080,00;16.840,00;16.080,00;83,74K;2,48%
05/02/2016;16.100,00;16.440,00;16.440,00;16.000,00;29,68K;-1,95%
04/02/2016;16.420,00;16.680,00;17.180,00;16.420,00;163,23K;-2,26%
03/02/2016;16.800,00;16.900,00;17.200,00;16.800,00;127,99K;0,72%
02/02/2016;16.680,00;16.320,00;16.900,00;16.320,00;117,67K;2,21%
01/02/2016;16.320,00;16.200,00;17.000,00;16.100,00;411,86K;3,29%
31/01/2016;15.800,00;15.500,00;16.040,00;15.020,00;131,96K;3,67%
30/01/2016;15.240,00;15.340,00;15.540,00;15.100,00;326,16K;1,60%
29/01/2016;15.000,00;15.300,00;15.460,00;15.000,00;82,65K;-2,98%
28/01/2016;15.460,00;15.700,00;15.700,00;15.100,00;75,37K;-2,77%
27/01/2016;15.900,00;16.040,00;16.200,00;15.900,00;13,08K;-2,45%
26/01/2016;16.300,00;16.500,00;16.520,00;15.900,00;304,93K;-1,57%
25/01/2016;16.560,00;17.000,00;17.100,00;16.500,00;106,40K;-3,38%
24/01/2016;17.140,00;17.320,00;17.580,00;17.140,00;115,32K;-2,17%
23/01/2016;17.520,00;17.500,00;17.600,00;17.500,00;176,80K;-0,90%
22/01/2016;17.680,00;17.420,00;17.740,00;17.420,00;66,11K;0,45%
21/01/2016;17.600,00;17.300,00;17.600,00;17.040,00;92,66K;0,11%
20/01/2016;17.580,00;17.400,00;17.580,00;17.300,00;81,97K;0,69%
19/01/2016;17.460,00;17.600,00;17.620,00;17.460,00;100,27K;-0,80%
18/01/2016;17.600,00;17.880,00;17.880,00;17.600,00;26,02K;-2,11%
17/01/2016;17.980,00;17.820,00;17.980,00;17.700,00;84,68K;0,90%
16/01/2016;17.820,00;17.560,00;17.820,00;17.540,00;123,78K;1,95%
15/01/2016;17.480,00;17.480,00;17.700,00;17.460,00;27,02K;0,11%
14/01/2016;17.460,00;17.720,00;17.900,00;17.460,00;269,84K;-1,02%
13/01/2016;17.640,00;17.900,00;17.900,00;17.640,00;88,27K;-1,45%
12/01/2016;17.900,00;17.800,00;17.900,00;17.720,00;112,50K;0,56%
11/01/2016;17.800,00;17.600,00;17.800,00;17.600,00;45,21K;1,37%
10/01/2016;17.560,00;17.800,00;18.000,00;17.560,00;153,27K;-1,01%
09/01/2016;17.740,00;17.480,00;17.740,00;17.480,00;74,75K;0,34%
08/01/2016;17.680,00;17.780,00;17.820,00;17.520,00;156,38K;-0,90%
07/01/2016;17.840,00;18.000,00;18.000,00;17.600,00;57,64K;0,00%
06/01/2016;17.840,00;18.000,00;18.000,00;17.820,00;46,14K;-0,78%
05/01/2016;17.980,00;18.000,00;18.020,00;17.700,00;165,97K;1,01%
04/01/2016;17.800,00;17.980,00;17.980,00;17.600,00;49,49K;-1,11%
03/01/2016;18.000,00;17.860,00;18.000,00;17.500,00;45,09K;2,51%
02/01/2016;17.560,00;17.760,00;18.020,00;17.560,00;174,25K;-0,45%
01/01/2016;17.640,00;17.500,00;17.640,00;17.460,00;77,77K;0,80%
31/12/2015;17.500,00;17.400,00;17.600,00;17.340,00;99,29K;1,16%
30/12/2015;17.300,00;17.180,00;17.500,00;17.140,00;186,85K;0,70%
29/12/2015;17.180,00;17.020,00;17.500,00;17.020,00;46,72K;0,94%
28/12/2015;17.020,00;17.120,00;17.220,00;17.020,00;69,98K;0,00%
27/12/2015;17.020,00;17.180,00;17.260,00;17.000,00;182,21K;-1,05%
26/12/2015;17.200,00;17.380,00;17.480,00;17.020,00;67,06K;1,18%
25/12/2015;17.000,00;16.840,00;17.100,00;16.720,00;166,46K;0,95%
24/12/2015;16.840,00;17.400,00;17.400,00;16.840,00;166,62K;-3,22%
23/12/2015;17.400,00;17.500,00;17.600,00;17.400,00;143,45K;-0,68%
22/12/2015;17.520,00;17.520,00;17.800,00;17.440,00;119,76K;0,11%
21/12/2015;17.500,00;17.560,00;17.560,00;17.500,00;21,96K;-0,34%
20/12/2015;17.560,00;17.880,00;17.880,00;17.560,00;117,04K;0,92%
19/12/2015;17.400,00;17.800,00;17.880,00;17.200,00;144,87K;-2,68%
18/12/2015;17.880,00;17.900,00;17.920,00;17.660,00;43,00K;0,45%
17/12/2015;17.800,00;18.080,00;18.080,00;17.500,00;82,78K;-1,66%
16/12/2015;18.100,00;18.220,00;18.220,00;18.100,00;86,49K;-0,44%
15/12/2015;18.180,00;18.360,00;18.400,00;18.140,00;516,54K;-0,98%
14/12/2015;18.360,00;18.280,00;18.380,00;18.280,00;68,53K;-0,22%
13/12/2015;18.400,00;18.300,00;18.400,00;18.160,00;565,86K;1,77%
12/12/2015;18.080,00;18.160,00;18.380,00;18.000,00;572,13K;0,78%
11/12/2015;17.940,00;18.220,00;18.280,00;17.940,00;69,51K;-2,07%
10/12/2015;18.320,00;18.180,00;18.400,00;18.000,00;346,06K;0,88%
09/12/2015;18.160,00;17.980,00;18.160,00;17.800,00;39,31K;-0,11%
08/12/2015;18.180,00;18.400,00;18.400,00;18.000,00;341,89K;-0,98%
07/12/2015;18.360,00;18.200,00;18.420,00;18.200,00;582,67K;0,88%
06/12/2015;18.200,00;18.080,00;18.300,00;17.940,00;289,19K;0,89%
05/12/2015;18.040,00;17.700,00;18.040,00;17.560,00;34,09K;1,35%
04/12/2015;17.800,00;17.900,00;18.000,00;17.780,00;19,91K;-2,20%
03/12/2015;18.200,00;18.000,00;18.200,00;18.000,00;94,11K;1,11%
02/12/2015;18.000,00;18.020,00;18.240,00;18.000,00;124,94K;-0,99%
01/12/2015;18.180,00;18.280,00;18.360,00;18.100,00;301,39K;-0,55%
30/11/2015;18.280,00;17.980,00;18.320,00;17.800,00;1,28M;0,99%
29/11/2015;18.100,00;18.000,00;18.160,00;17.500,00;45,80K;0,11%
28/11/2015;18.080,00;17.900,00;18.160,00;17.900,00;997,03K;-0,44%
27/11/2015;18.160,00;18.200,00;18.200,00;18.120,00;1,18M;-0,77%
26/11/2015;18.300,00;18.400,00;18.400,00;18.300,00;17,05K;0,00%
25/11/2015;18.300,00;17.900,00;18.300,00;17.640,00;372,24K;2,23%
24/11/2015;17.900,00;17.920,00;17.920,00;17.520,00;275,08K;0,00%
23/11/2015;17.900,00;17.900,00;17.900,00;17.560,00;8,06K;-0,56%
22/11/2015;18.000,00;17.940,00;18.000,00;17.500,00;223,49K;-0,44%
21/11/2015;18.080,00;17.860,00;18.120,00;17.860,00;177,29K;1,23%
20/11/2015;17.860,00;17.500,00;17.860,00;17.500,00;82,37K;0,11%
19/11/2015;17.840,00;17.980,00;18.100,00;17.840,00;227,31K;-0,34%
18/11/2015;17.900,00;17.920,00;18.060,00;17.900,00;184,58K;0,00%
17/11/2015;17.900,00;17.980,00;18.000,00;17.520,00;131,94K;-0,56%
16/11/2015;18.000,00;17.800,00;18.200,00;17.480,00;1,03M;1,12%
15/11/2015;17.800,00;17.460,00;17.800,00;17.020,00;63,63K;-0,78%
14/11/2015;17.940,00;17.500,00;18.100,00;17.000,00;157,35K;0,00%
13/11/2015;17.940,00;18.180,00;18.300,00;17.940,00;25,27K;-2,50%
12/11/2015;18.400,00;18.200,00;18.400,00;18.200,00;21,79K;-0,86%
11/11/2015;18.560,00;18.660,00;18.660,00;18.460,00;147,22K;-0,11%
10/11/2015;18.580,00;18.220,00;18.580,00;18.220,00;300,52K;1,98%
09/11/2015;18.220,00;18.620,00;18.800,00;18.140,00;205,07K;-3,39%
08/11/2015;18.860,00;18.700,00;18.940,00;18.700,00;365,32K;1,40%
07/11/2015;18.600,00;18.500,00;18.740,00;18.500,00;262,92K;0,54%
06/11/2015;18.500,00;18.480,00;18.780,00;18.440,00;206,11K;0,11%
05/11/2015;18.480,00;18.400,00;19.000,00;18.220,00;676,65K;1,09%
04/11/2015;18.280,00;18.080,00;18.340,00;18.080,00;450,86K;1,56%
03/11/2015;18.000,00;18.120,00;18.480,00;18.000,00;192,04K;-2,17%
02/11/2015;18.400,00;18.200,00;18.600,00;17.920,00;29,83K;2,91%
01/11/2015;17.880,00;17.900,00;18.000,00;17.820,00;35,66K;-0,67%
31/10/2015;18.000,00;18.020,00;18.080,00;18.000,00;87,85K;0,00%
30/10/2015;18.000,00;18.400,00;18.400,00;18.000,00;51,48K;-2,17%
29/10/2015;18.400,00;18.180,00;18.400,00;17.980,00;238,19K;2,79%
28/10/2015;17.900,00;18.040,00;18.140,00;17.900,00;224,91K;-1,10%
27/10/2015;18.100,00;18.500,00;18.500,00;18.060,00;28,75K;-3,21%
26/10/2015;18.700,00;18.800,00;18.800,00;18.700,00;32,63K;-1,79%
25/10/2015;19.040,00;19.100,00;19.100,00;19.000,00;33,80K;-0,63%
24/10/2015;19.160,00;19.280,00;19.500,00;19.120,00;122,56K;-2,24%
23/10/2015;19.600,00;19.400,00;19.600,00;19.140,00;63,73K;1,03%
22/10/2015;19.400,00;19.200,00;19.400,00;19.000,00;59,20K;1,57%
21/10/2015;19.100,00;19.300,00;19.300,00;19.100,00;54,96K;-1,34%
20/10/2015;19.360,00;19.360,00;19.600,00;19.360,00;4,45K;-0,82%
19/10/2015;19.520,00;19.360,00;19.580,00;19.360,00;205,51K;1,04%
18/10/2015;19.320,00;19.380,00;19.480,00;19.320,00;21,06K;-0,41%
17/10/2015;19.400,00;19.440,00;19.500,00;19.300,00;37,47K;-0,92%
16/10/2015;19.580,00;19.520,00;19.640,00;19.460,00;130,94K;0,93%
15/10/2015;19.400,00;19.240,00;19.540,00;19.240,00;168,32K;0,83%
14/10/2015;19.240,00;19.240,00;19.420,00;19.200,00;156,96K;-0,10%
13/10/2015;19.260,00;19.500,00;19.560,00;19.260,00;194,90K;-1,23%
12/10/2015;19.500,00;19.600,00;19.600,00;19.440,00;158,41K;-0,51%
11/10/2015;19.600,00;19.800,00;19.880,00;19.360,00;125,99K;-1,21%
10/10/2015;19.840,00;19.740,00;19.900,00;19.740,00;78,77K;0,71%
09/10/2015;19.700,00;19.800,00;19.800,00;19.700,00;50,67K;-1,30%
08/10/2015;19.960,00;19.720,00;19.960,00;19.620,00;150,22K;0,20%
07/10/2015;19.920,00;19.800,00;19.920,00;19.580,00;135,62K;0,61%
06/10/2015;19.800,00;20.000,00;20.100,00;19.540,00;270,02K;-0,60%
05/10/2015;19.920,00;19.700,00;20.040,00;19.700,00;351,46K;-0,20%
04/10/2015;19.960,00;19.640,00;20.200,00;19.640,00;291,15K;0,81%
03/10/2015;19.800,00;19.800,00;19.800,00;19.580,00;502,26K;0,51%
02/10/2015;19.700,00;19.600,00;19.900,00;19.580,00;387,40K;0,61%
01/10/2015;19.580,00;19.300,00;19.580,00;19.120,00;314,42K;1,45%
30/09/2015;19.300,00;19.300,00;19.420,00;19.120,00;71,80K;-0,10%
29/09/2015;19.320,00;19.600,00;19.680,00;19.300,00;84,54K;-1,02%
28/09/2015;19.520,00;19.600,00;19.600,00;19.400,00;204,91K;1,24%
27/09/2015;19.280,00;19.680,00;19.680,00;19.280,00;88,97K;-2,03%
26/09/2015;19.680,00;19.080,00;19.680,00;18.200,00;477,06K;3,14%
25/09/2015;19.080,00;18.880,00;19.080,00;18.700,00;54,98K;0,53%
24/09/2015;18.980,00;18.600,00;19.000,00;18.520,00;267,91K;2,37%
23/09/2015;18.540,00;18.840,00;18.900,00;18.540,00;105,15K;-1,70%
22/09/2015;18.860,00;18.880,00;19.000,00;18.860,00;209,73K;-0,11%
21/09/2015;18.880,00;18.860,00;18.880,00;18.740,00;86,08K;0,00%
20/09/2015;18.880,00;18.540,00;18.880,00;18.480,00;349,06K;2,16%
19/09/2015;18.480,00;18.660,00;18.680,00;18.420,00;116,68K;-0,11%
18/09/2015;18.500,00;18.300,00;18.540,00;18.220,00;137,64K;1,09%
17/09/2015;18.300,00;18.200,00;18.300,00;18.120,00;90,85K;0,44%
16/09/2015;18.220,00;18.220,00;18.300,00;18.160,00;131,79K;0,44%
15/09/2015;18.140,00;17.680,00;18.140,00;17.620,00;78,27K;2,60%
14/09/2015;17.680,00;17.800,00;17.800,00;17.600,00;27,01K;-0,67%
13/09/2015;17.800,00;18.100,00;18.140,00;17.800,00;98,52K;-1,87%
12/09/2015;18.140,00;17.900,00;18.200,00;17.900,00;255,43K;0,55%
11/09/2015;18.040,00;18.140,00;18.140,00;17.900,00;374,64K;-0,99%
10/09/2015;18.220,00;18.200,00;18.400,00;18.100,00;31,58K;-1,30%
09/09/2015;18.460,00;18.200,00;18.460,00;18.100,00;137,81K;0,87%
08/09/2015;18.300,00;18.120,00;18.300,00;18.000,00;83,62K;0,99%
07/09/2015;18.120,00;18.080,00;18.120,00;17.980,00;39,98K;-0,44%
06/09/2015;18.200,00;18.000,00;18.200,00;18.000,00;39,03K;-0,55%
05/09/2015;18.300,00;18.100,00;18.300,00;17.820,00;32,47K;1,10%
04/09/2015;18.100,00;18.180,00;18.280,00;17.900,00;327,08K;1,69%
03/09/2015;17.800,00;17.760,00;17.800,00;17.560,00;39,10K;0,34%
02/09/2015;17.740,00;17.800,00;17.840,00;17.740,00;5,55K;-1,99%
01/09/2015;18.100,00;17.880,00;18.100,00;17.700,00;310,06K;0,67%
31/08/2015;17.980,00;17.120,00;17.980,00;17.100,00;430,98K;-0,11%
30/08/2015;18.000,00;18.200,00;18.200,00;17.840,00;81,69K;-1,10%
29/08/2015;18.200,00;18.100,00;18.200,00;18.000,00;50,91K;-0,55%
28/08/2015;18.300,00;18.140,00;18.400,00;18.120,00;201,41K;-1,08%
27/08/2015;18.500,00;18.520,00;18.660,00;18.400,00;76,69K;-0,11%
26/08/2015;18.520,00;18.500,00;18.520,00;18.200,00;129,42K;1,54%
25/08/2015;18.240,00;18.420,00;18.480,00;18.200,00;55,13K;-1,19%
24/08/2015;18.460,00;18.780,00;18.780,00;18.420,00;38,21K;-1,70%
23/08/2015;18.780,00;18.700,00;18.780,00;18.500,00;79,20K;1,51%
22/08/2015;18.500,00;18.800,00;19.060,00;18.200,00;213,20K;-1,60%
21/08/2015;18.800,00;18.640,00;18.820,00;18.600,00;193,95K;1,08%
20/08/2015;18.600,00;18.600,00;18.660,00;18.320,00;28,91K;-0,11%
19/08/2015;18.620,00;18.720,00;18.720,00;18.360,00;36,13K;-0,85%
18/08/2015;18.780,00;18.840,00;18.840,00;18.400,00;446,39K;-0,32%
17/08/2015;18.840,00;18.800,00;18.900,00;18.560,00;94,54K;-0,32%
16/08/2015;18.900,00;18.540,00;18.900,00;18.540,00;83,31K;0,00%
15/08/2015;18.900,00;18.820,00;18.900,00;18.500,00;233,32K;0,53%
14/08/2015;18.800,00;18.620,00;18.900,00;18.480,00;196,64K;0,00%
13/08/2015;18.800,00;18.480,00;18.800,00;18.360,00;664,93K;1,73%
12/08/2015;18.480,00;17.420,00;18.500,00;17.420,00;403,26K;6,94%
11/08/2015;17.280,00;17.000,00;17.300,00;16.900,00;144,07K;1,77%
10/08/2015;16.980,00;16.700,00;17.200,00;16.540,00;193,60K;-2,86%
09/08/2015;17.480,00;17.000,00;17.480,00;16.740,00;117,55K;1,16%
08/08/2015;17.280,00;17.300,00;17.300,00;17.080,00;144,78K;-0,80%
07/08/2015;17.420,00;18.140,00;18.180,00;17.420,00;203,10K;-3,22%
06/08/2015;18.000,00;18.100,00;18.200,00;17.940,00;176,01K;-0,33%
05/08/2015;18.060,00;18.300,00;18.300,00;18.000,00;92,67K;-1,31%
04/08/2015;18.300,00;18.220,00;18.500,00;17.840,00;100,31K;0,11%
03/08/2015;18.280,00;18.520,00;18.600,00;18.280,00;114,23K;-0,98%
02/08/2015;18.460,00;18.160,00;18.500,00;18.160,00;151,95K;1,88%
01/08/2015;18.120,00;18.320,00;18.460,00;18.120,00;43,23K;-1,09%
31/07/2015;18.320,00;18.560,00;18.560,00;18.320,00;88,99K;-1,29%
30/07/2015;18.560,00;18.120,00;18.580,00;18.120,00;274,81K;2,65%
29/07/2015;18.080,00;18.200,00;18.200,00;18.020,00;191,46K;0,44%
28/07/2015;18.000,00;18.000,00;18.200,00;17.840,00;163,36K;0,90%
27/07/2015;17.840,00;17.640,00;17.960,00;17.600,00;457,05K;1,94%
26/07/2015;17.500,00;17.560,00;17.640,00;17.500,00;207,08K;-0,23%
25/07/2015;17.540,00;17.560,00;17.600,00;17.300,00;312,68K;-0,11%
24/07/2015;17.560,00;17.720,00;17.780,00;17.200,00;230,34K;-0,90%
23/07/2015;17.720,00;18.000,00;18.060,00;17.700,00;9,49K;-2,10%
22/07/2015;18.100,00;18.200,00;18.200,00;17.920,00;115,69K;-0,22%
21/07/2015;18.140,00;18.300,00;18.400,00;18.140,00;258,93K;-0,66%
20/07/2015;18.260,00;18.400,00;18.400,00;18.200,00;50,17K;-0,76%
19/07/2015;18.400,00;18.000,00;18.400,00;18.000,00;121,93K;1,21%
18/07/2015;18.180,00;18.000,00;18.200,00;17.700,00;312,84K;0,44%
17/07/2015;18.100,00;18.400,00;18.820,00;18.100,00;103,09K;-3,72%
16/07/2015;18.800,00;18.500,00;18.800,00;18.200,00;131,75K;1,62%
15/07/2015;18.500,00;18.400,00;18.500,00;18.100,00;93,28K;0,65%
14/07/2015;18.380,00;19.500,00;19.500,00;18.020,00;157,77K;-2,44%
13/07/2015;18.840,00;19.100,00;19.140,00;18.840,00;13,78K;-0,42%
12/07/2015;18.920,00;19.200,00;19.360,00;18.900,00;109,02K;-1,97%
11/07/2015;19.300,00;19.300,00;19.340,00;19.200,00;348,49K;0,52%
10/07/2015;19.200,00;19.540,00;19.660,00;19.200,00;119,11K;-1,84%
09/07/2015;19.560,00;19.720,00;19.720,00;19.300,00;142,31K;-0,20%
08/07/2015;19.600,00;19.480,00;19.600,00;19.440,00;105,56K;0,93%
07/07/2015;19.420,00;19.420,00;19.500,00;19.260,00;178,39K;-0,10%
06/07/2015;19.440,00;19.620,00;19.620,00;19.440,00;189,25K;-0,92%
05/07/2015;19.620,00;19.500,00;19.620,00;19.320,00;125,43K;0,51%
04/07/2015;19.520,00;19.680,00;19.780,00;19.520,00;68,31K;0,41%
03/07/2015;19.440,00;19.700,00;19.740,00;19.440,00;93,77K;-2,21%
02/07/2015;19.880,00;20.200,00;20.200,00;19.780,00;274,47K;-1,58%
01/07/2015;20.200,00;20.460,00;20.460,00;20.100,00;178,44K;-1,27%
30/06/2015;20.460,00;20.500,00;20.620,00;20.200,00;54,67K;0,29%
29/06/2015;20.400,00;20.620,00;20.800,00;20.000,00;221,34K;-1,07%
28/06/2015;20.620,00;19.580,00;20.620,00;19.520,00;100,24K;5,42%
27/06/2015;19.560,00;19.500,00;19.600,00;19.500,00;106,63K;0,31%
26/06/2015;19.500,00;19.260,00;19.500,00;19.220,00;93,86K;0,10%
25/06/2015;19.480,00;19.360,00;19.800,00;19.200,00;48,76K;0,93%
24/06/2015;19.300,00;19.520,00;19.520,00;19.300,00;5,13K;-1,13%
23/06/2015;19.520,00;19.360,00;19.880,00;19.360,00;112,30K;-1,81%
22/06/2015;19.880,00;19.500,00;19.880,00;19.200,00;98,17K;2,05%
21/06/2015;19.480,00;19.400,00;19.700,00;19.400,00;20,68K;-2,11%
20/06/2015;19.900,00;20.200,00;20.200,00;19.900,00;74,08K;-0,50%
19/06/2015;20.000,00;20.300,00;20.380,00;20.000,00;85,38K;-1,77%
18/06/2015;20.360,00;20.600,00;20.620,00;20.100,00;70,84K;-1,55%
17/06/2015;20.680,00;20.600,00;20.800,00;20.580,00;153,80K;-1,05%
16/06/2015;20.900,00;20.600,00;20.900,00;20.500,00;39,15K;1,16%
15/06/2015;20.660,00;20.800,00;21.000,00;20.600,00;276,95K;-0,67%
14/06/2015;20.800,00;20.700,00;20.900,00;20.680,00;253,90K;0,00%
13/06/2015;20.800,00;20.800,00;21.000,00;20.600,00;319,52K;0,00%
12/06/2015;20.800,00;20.620,00;21.000,00;20.440,00;449,03K;-0,48%
11/06/2015;20.900,00;20.900,00;21.020,00;20.600,00;308,44K;0,00%
10/06/2015;20.900,00;20.600,00;20.900,00;20.600,00;76,26K;0,97%
09/06/2015;20.700,00;20.600,00;21.100,00;20.500,00;236,49K;0,49%
08/06/2015;20.600,00;20.320,00;20.600,00;20.320,00;284,69K;1,38%
07/06/2015;20.320,00;20.620,00;20.700,00;20.320,00;115,92K;-1,26%
06/06/2015;20.580,00;20.400,00;20.700,00;20.400,00;254,87K;-0,58%
05/06/2015;20.700,00;20.800,00;20.920,00;20.600,00;334,40K;-1,05%
04/06/2015;20.920,00;21.500,00;21.500,00;20.840,00;116,24K;-1,32%
03/06/2015;21.200,00;21.460,00;21.460,00;21.200,00;256,96K;0,95%
02/06/2015;21.000,00;21.000,00;21.500,00;20.800,00;212,56K;-0,57%
01/06/2015;21.120,00;20.240,00;21.200,00;20.020,00;345,23K;4,35%
31/05/2015;20.240,00;20.100,00;20.300,00;20.000,00;392,22K;1,61%
30/05/2015;19.920,00;19.800,00;20.000,00;19.620,00;750,90K;0,10%
29/05/2015;19.900,00;19.660,00;19.900,00;19.400,00;104,53K;0,71%
28/05/2015;19.760,00;19.720,00;19.760,00;19.400,00;126,62K;0,10%
27/05/2015;19.740,00;19.880,00;19.900,00;19.720,00;136,43K;-0,30%
26/05/2015;19.800,00;19.800,00;20.200,00;19.800,00;186,42K;-0,90%
25/05/2015;19.980,00;19.000,00;19.980,00;18.760,00;262,46K;2,15%
24/05/2015;19.560,00;19.680,00;20.000,00;19.400,00;30,28K;-1,21%
23/05/2015;19.800,00;19.800,00;19.800,00;19.400,00;85,93K;-5,26%
22/05/2015;20.900,00;20.400,00;21.020,00;20.600,00;142,26K;5,03%
21/05/2015;19.900,00;19.800,00;20.000,00;19.720,00;172,37K;2,58%
20/05/2015;19.400,00;19.600,00;19.900,00;19.300,00;174,62K;-5,37%
19/05/2015;20.500,00;21.240,00;21.400,00;20.500,00;198,49K;-3,48%
18/05/2015;21.240,00;21.820,00;21.900,00;21.120,00;98,08K;-3,72%
17/05/2015;22.060,00;22.440,00;22.440,00;21.780,00;207,89K;-1,69%
16/05/2015;22.440,00;22.500,00;22.520,00;22.000,00;249,09K;-0,27%
15/05/2015;22.500,00;22.100,00;22.500,00;21.700,00;145,66K;0,81%
14/05/2015;22.320,00;22.500,00;22.720,00;22.160,00;141,52K;-1,76%
13/05/2015;22.720,00;22.420,00;22.720,00;22.140,00;338,79K;1,61%
12/05/2015;22.360,00;22.480,00;22.700,00;22.320,00;249,54K;-0,53%
11/05/2015;22.480,00;22.100,00;22.480,00;22.000,00;157,22K;2,18%
10/05/2015;22.000,00;21.880,00;22.000,00;21.820,00;207,45K;0,82%
09/05/2015;21.820,00;22.180,00;22.180,00;21.720,00;136,30K;-1,45%
08/05/2015;22.140,00;21.400,00;22.140,00;21.400,00;215,53K;-0,27%
07/05/2015;22.200,00;22.500,00;22.560,00;22.200,00;394,99K;-2,97%
06/05/2015;22.880,00;23.080,00;23.100,00;22.800,00;88,41K;-0,95%
05/05/2015;23.100,00;22.520,00;23.100,00;22.420,00;87,45K;2,58%
04/05/2015;22.520,00;22.600,00;23.000,00;22.520,00;114,74K;-0,35%
03/05/2015;22.600,00;22.760,00;22.760,00;22.500,00;169,51K;-0,18%
02/05/2015;22.640,00;22.640,00;22.800,00;22.480,00;114,20K;0,00%
01/05/2015;22.640,00;22.620,00;22.780,00;22.500,00;128,81K;-1,05%
30/04/2015;22.880,00;22.800,00;23.060,00;22.640,00;139,67K;-0,78%
29/04/2015;23.060,00;22.900,00;23.300,00;22.620,00;289,42K;1,86%
28/04/2015;22.640,00;22.980,00;22.980,00;22.580,00;68,94K;-1,48%
27/04/2015;22.980,00;22.840,00;23.100,00;22.840,00;365,37K;0,00%
26/04/2015;22.980,00;23.000,00;23.000,00;22.660,00;403,99K;-0,26%
25/04/2015;23.040,00;23.000,00;23.300,00;22.920,00;131,47K;-1,12%
24/04/2015;23.300,00;23.200,00;23.300,00;23.020,00;351,54K;1,39%
23/04/2015;22.980,00;22.720,00;23.020,00;22.720,00;192,96K;1,14%
22/04/2015;22.720,00;22.640,00;22.800,00;22.420,00;64,79K;0,53%
21/04/2015;22.600,00;22.460,00;22.600,00;22.320,00;163,88K;-0,88%
20/04/2015;22.800,00;22.020,00;22.800,00;22.020,00;147,60K;2,89%
19/04/2015;22.160,00;21.920,00;22.160,00;21.920,00;254,83K;1,09%
18/04/2015;21.920,00;21.400,00;22.000,00;21.400,00;309,99K;1,86%
17/04/2015;21.520,00;21.100,00;21.520,00;21.100,00;214,68K;1,89%
16/04/2015;21.120,00;21.200,00;21.500,00;21.120,00;187,48K;-1,58%
15/04/2015;21.460,00;21.420,00;21.580,00;21.320,00;104,95K;-0,56%
14/04/2015;21.580,00;21.400,00;21.580,00;21.200,00;139,32K;0,84%
13/04/2015;21.400,00;21.600,00;21.600,00;21.400,00;313,60K;-0,47%
12/04/2015;21.500,00;21.500,00;21.600,00;21.320,00;265,98K;0,00%
11/04/2015;21.500,00;21.000,00;21.500,00;21.000,00;94,84K;1,51%
10/04/2015;21.180,00;21.000,00;21.180,00;21.000,00;44,02K;-0,09%
09/04/2015;21.200,00;21.000,00;21.200,00;21.000,00;678,44K;0,95%
08/04/2015;21.000,00;20.800,00;21.300,00;20.800,00;160,26K;0,00%
07/04/2015;21.000,00;21.420,00;21.420,00;20.800,00;280,45K;-1,87%
06/04/2015;21.400,00;21.500,00;21.780,00;21.000,00;172,26K;-1,83%
05/04/2015;21.800,00;21.500,00;22.240,00;21.400,00;320,51K;-1,00%
04/04/2015;22.020,00;22.200,00;22.200,00;21.600,00;342,98K;-0,36%
03/04/2015;22.100,00;21.740,00;22.100,00;21.740,00;359,75K;0,64%
02/04/2015;21.960,00;21.480,00;21.980,00;21.420,00;109,78K;1,76%
01/04/2015;21.580,00;21.600,00;21.800,00;21.340,00;201,72K;0,47%
31/03/2015;21.480,00;21.800,00;21.800,00;21.320,00;107,07K;-2,01%
30/03/2015;21.920,00;20.700,00;21.920,00;20.700,00;516,46K;5,38%
29/03/2015;20.800,00;20.720,00;21.020,00;20.420,00;467,73K;0,39%
28/03/2015;20.720,00;20.600,00;20.880,00;20.600,00;128,41K;0,19%
27/03/2015;20.680,00;20.440,00;20.700,00;20.400,00;199,98K;1,17%
26/03/2015;20.440,00;20.240,00;20.440,00;20.240,00;118,95K;0,89%
25/03/2015;20.260,00;20.140,00;20.260,00;20.100,00;46,95K;-0,20%
24/03/2015;20.300,00;20.280,00;20.400,00;19.840,00;131,79K;0,10%
23/03/2015;20.280,00;20.280,00;20.340,00;20.100,00;360,53K;1,50%
22/03/2015;19.980,00;20.000,00;20.000,00;19.800,00;18,66K;-0,20%
21/03/2015;20.020,00;19.720,00;20.020,00;19.720,00;250,40K;1,11%
20/03/2015;19.800,00;19.440,00;19.800,00;19.400,00;148,95K;1,64%
19/03/2015;19.480,00;19.420,00;19.560,00;19.380,00;144,84K;1,14%
18/03/2015;19.260,00;19.300,00;19.380,00;19.220,00;59,07K;-0,10%
17/03/2015;19.280,00;19.340,00;19.340,00;19.240,00;36,43K;-0,52%
16/03/2015;19.380,00;19.600,00;19.600,00;19.320,00;61,98K;-1,22%
15/03/2015;19.620,00;19.560,00;19.740,00;19.560,00;70,48K;-0,71%
14/03/2015;19.760,00;19.640,00;19.760,00;19.580,00;66,14K;0,82%
13/03/2015;19.600,00;19.720,00;19.720,00;19.600,00;77,21K;-0,71%
12/03/2015;19.740,00;19.800,00;19.940,00;19.740,00;102,33K;-1,20%
11/03/2015;19.980,00;19.880,00;19.980,00;19.700,00;217,26K;0,40%
